event_id,expiry_ts,strike,token_id,settled_yes,t,p
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1784998839,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785002447,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785006023,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785009633,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785016831,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785020456,0.5
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785024040,0.9845
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785027617,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785031223,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785034850,0.9845
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785038432,0.9845
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785042027,0.9845
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785045651,0.9845
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785049255,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785052820,0.9855
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785056427,0.9875
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785060030,0.9875
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785063616,0.9875
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785067252,0.9875
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785070818,0.9875
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785074432,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785081628,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785085244,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785088846,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785092436,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785096048,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785103220,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785106829,0.99
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785110453,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785114026,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785117617,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785121253,0.9895
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785124833,0.99
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785128426,0.985
748045,1785600000,1400.0,93638906397690079345936252137651165502603449865133433665187011019170729325510,1.0,1785132050,0.985
